hour_index,province_abbr,load_mwh
4376,XZ,595.3437169
4376,SN,15746.02287
4376,GS,14808.31009
4376,QH,8513.746843
4376,NX,11660.93906
4376,XJ,30169.84473
4377,BJ,13548.84605
4377,TJ,10369.64616
4377,HE,42948.11861
4377,SX,23186.02672
4377,NM,37175.74299
4377,LN,24754.69317
4377,JL,8460.647516
4377,HL,11241.01849
4377,SH,18743.2
4377,JS,69476.08814
4377,ZJ,58857.60444
4377,AH,24267.62299
4377,FJ,26057.78093
4377,JX,14421.74175
4377,SD,68771.44883
4377,HA,39737.11745
4377,HB,22731.19444
4377,HN,19324.28805
4377,GD,82538.17131
4377,GX,18580.93471
4377,HI,4347.038226
4377,CQ,13052.86474
4377,SC,23387.50128
4377,GZ,15276.32716
4377,YN,17640.02726
4377,XZ,675.4583666
4377,SN,16318.59395
4377,GS,14862.13322
4377,QH,8379.60137
4377,NX,11440.81453
4377,XJ,30758.25587
4378,BJ,15697.97935
4378,TJ,11673.41022
4378,HE,46990.73966
4378,SX,23703.05713
4378,NM,37650.70098
4378,LN,26939.27668
4378,JL,9061.500603
4378,HL,11484.51007
4378,SH,21577.15905
4378,JS,75772.53126
4378,ZJ,65390.36025
4378,AH,25481.113
4378,FJ,28749.57929
4378,JX,16855.30717
4378,SD,71890.85189
4378,HA,41180.92203
4378,HB,25293.91599
4378,HN,21572.42994
4378,GD,97765.08522
4378,GX,20826.83303
4378,HI,4877.57009
4378,CQ,15464.46764
4378,SC,27238.43564
4378,GZ,16983.0596
4378,YN,19439.81468
4378,XZ,734.9725231
4378,SN,17584.22696
4378,GS,14925.37301
4378,QH,8386.216253
4378,NX,11616.29974
4378,XJ,31457.14205
4379,BJ,16684.29369
4379,TJ,12149.75392
4379,HE,49084.81328
4379,SX,24402.80976
4379,NM,38104.97494
4379,LN,28275.47953
4379,JL,9394.314438
4379,HL,11858.56016
4379,SH,22680.31147
4379,JS,80089.15849
4379,ZJ,68808.09909
4379,AH,26801.36837
4379,FJ,31149.23815
4379,JX,18252.83227
4379,SD,74192.40692
4379,HA,43548.70524
4379,HB,26711.0373
4379,HN,23572.44515
4379,GD,102494.6372
4379,GX,22042.22063
4379,HI,5268.274214
4379,CQ,16744.12042
4379,SC,29538.13005
4379,GZ,17624.12009
4379,YN,20578.16293
4379,XZ,780.7391733
4379,SN,18575.81044
4379,GS,15200.98793
4379,QH,7959.437467
4379,NX,11566.5765
4379,XJ,31713.82516
4380,BJ,17200.65029
4380,TJ,12615.83731
4380,HE,51761.46556
4380,SX,25526.29866
4380,NM,38958.51415
4380,LN,28262.9679
4380,JL,9550.243434
4380,HL,12683.41584
4380,SH,23024.29566
4380,JS,81428.87508
4380,ZJ,67717.20425
4380,AH,28139.7187
4380,FJ,33066.68402
4380,JX,19497.28677
4380,SD,76016.44821
4380,HA,46088.97587
4380,HB,27810.12185
4380,HN,25266.74851
4380,GD,105489.5256
4380,GX,22855.79743
4380,HI,5200.622244
4380,CQ,17621.66323
4380,SC,31877.95483
4380,GZ,18179.44269
4380,YN,20858.14987
4380,XZ,803.0384828
4380,SN,19558.48478
4380,GS,15374.53627
4380,QH,8099.8119
4380,NX,11616.12863
4380,XJ,32497.81916
4381,BJ,17150.34458
4381,TJ,12042.44176
4381,HE,51335.8811
4381,SX,26501.58698
4381,NM,38681.74243
4381,LN,26997.888
4381,JL,8957.152954
4381,HL,11572.79791
4381,SH,23147.96731
4381,JS,79504.21573
4381,ZJ,63857.40843
4381,AH,27986.06478
4381,FJ,31749.56288
4381,JX,18185.62913
4381,SD,75239.41375
4381,HA,47988.48661
4381,HB,27998.23688
4381,HN,25228.35328
4381,GD,98256.64867
4381,GX,22086.58937
4381,HI,4830.141712
4381,CQ,17129.73485
4381,SC,32820.48872
4381,GZ,17507.8367
4381,YN,19942.77022
4381,XZ,775.8936265
4381,SN,19995.26481
4381,GS,15878.37481
4381,QH,8143.521796
4381,NX,11664.30097
4381,XJ,32713.67807
4382,BJ,16964.14744
4382,TJ,12156.3947
4382,HE,49670.87126
4382,SX,25684.79303
4382,NM,37917.98967
4382,LN,27253.86592
4382,JL,9056.585874
4382,HL,11088.98316
4382,SH,23336.84756
4382,JS,82664.92628
4382,ZJ,68737.93976
4382,AH,28926.47726
4382,FJ,31309.89925
4382,JX,18539.23852
4382,SD,74947.63694
4382,HA,49126.50247
4382,HB,29417.97582
4382,HN,25575.81377
4382,GD,96404.13556
4382,GX,21982.42885
4382,HI,4631.872573
4382,CQ,17324.83838
4382,SC,33343.75446
4382,GZ,16214.29598
4382,YN,18406.48967
4382,XZ,736.6831492
4382,SN,20404.77726
4382,GS,15335.8123
4382,QH,8478.723949
4382,NX,11797.60251
4382,XJ,32781.11467
4383,BJ,16920.07241
4383,TJ,12441.54379
4383,HE,50248.60508
4383,SX,25306.9834
4383,NM,37761.67578
4383,LN,28017.32518
4383,JL,9135.874511
4383,HL,11312.68404
4383,SH,23417.93175
4383,JS,82697.84094
4383,ZJ,70521.95782
4383,AH,28921.78571
4383,FJ,32336.14946
4383,JX,19140.73416
4383,SD,76160.45275
4383,HA,48497.6409
4383,HB,29856.57884
4383,HN,25571.43047
4383,GD,105261.6517
4383,GX,22545.41771
4383,HI,4578.039824
4383,CQ,17918.97977
4383,SC,33755.62477
4383,GZ,16192.99498
4383,YN,18393.8608
4383,XZ,708.8099248
4383,SN,20325.38556
4383,GS,15111.51548
4383,QH,8508.477931
4383,NX,11774.83415
4383,XJ,32607.73376
4384,BJ,16733.53712
4384,TJ,12506.63047
4384,HE,51446.4992
4384,SX,25559.72818
4384,NM,38305.51724
4384,LN,27792.28114
4384,JL,9253.978844
4384,HL,11338.96838
4384,SH,22978.60959
4384,JS,82748.47967
4384,ZJ,70009.19656
4384,AH,28719.95772
4384,FJ,32185.82079
4384,JX,19257.35264
4384,SD,76780.67845
4384,HA,47973.21688
4384,HB,29789.02238
4384,HN,24852.1793
4384,GD,107154.0886
4384,GX,23192.61308
4384,HI,4564.013595
4384,CQ,18211.65388
4384,SC,33896.49841
4384,GZ,16385.39267
4384,YN,18692.99909
4384,XZ,711.6828955
4384,SN,20324.89158
4384,GS,15014.16474
4384,QH,8666.121813
4384,NX,11912.42086
4384,XJ,32352.94724
4385,BJ,16993.52465
4385,TJ,12500.39975
4385,HE,51079.60555
4385,SX,25711.96137
4385,NM,38542.01998
4385,LN,28179.54985
4385,JL,9399.862248
4385,HL,12048.66797
4385,SH,22970.99199
4385,JS,81507.61019
4385,ZJ,69668.27054
4385,AH,28400.42642
4385,FJ,32358.88671
4385,JX,19285.94602
4385,SD,75793.31136
4385,HA,47515.69347
4385,HB,29418.33962
4385,HN,24572.91944
4385,GD,107065.3537
4385,GX,23112.51708
4385,HI,4646.932419
4385,CQ,18646.16686
4385,SC,33480.14513
4385,GZ,16175.61913
4385,YN,19118.03372
4385,XZ,724.0498229
4385,SN,20222.37966
4385,GS,15169.43108
4385,QH,8608.662268
4385,NX,11906.5425
4385,XJ,32494.90599
4386,BJ,17104.18866
4386,TJ,12435.76887
4386,HE,52032.92179
4386,SX,26522.83111
4386,NM,39531.06199
4386,LN,27418.90832
4386,JL,9547.937704
4386,HL,12803.70567
4386,SH,22288.81284
4386,JS,78696.64803
4386,ZJ,66279.56865
4386,AH,28042.39449
4386,FJ,32257.88372
4386,JX,19215.27802
4386,SD,75100.68481
4386,HA,46653.65388
4386,HB,28743.28907
4386,HN,25001.10413
4386,GD,105680.1927
4386,GX,23481.55105
4386,HI,5002.959767
4386,CQ,18472.76417
4386,SC,33162.1995
4386,GZ,17290.62239
4386,YN,20442.21583
4386,XZ,752.2182017
4386,SN,20202.14257
4386,GS,15799.06656
4386,QH,8335.28606
4386,NX,12272.78023
4386,XJ,32680.77648
4387,BJ,16735.3724
4387,TJ,11955.72187
4387,HE,51231.5413
4387,SX,26529.02318
4387,NM,39909.38885
4387,LN,26582.63391
4387,JL,9195.203912
4387,HL,12006.84197
4387,SH,21238.71688
4387,JS,74605.24027
4387,ZJ,59764.84203
4387,AH,26826.49655
4387,FJ,31318.11743
4387,JX,18419.93206
4387,SD,73003.1345
4387,HA,46025.67905
4387,HB,26698.53408
4387,HN,23805.03683
4387,GD,96126.94413
4387,GX,22637.60498
4387,HI,4998.773591
4387,CQ,17634.76813
4387,SC,31854.84534
4387,GZ,17586.78106
4387,YN,20954.00187
4387,XZ,752.1674665
4387,SN,19796.35772
4387,GS,16106.71972
4387,QH,8302.554276
4387,NX,12409.03108
4387,XJ,32781.0957
4388,BJ,16362.42891
4388,TJ,11455.97694
4388,HE,50140.88696
4388,SX,26271.54986
4388,NM,39929.21258
4388,LN,26181.4611
4388,JL,9040.994934
4388,HL,11734.90983
4388,SH,21056.39842
4388,JS,74929.53548
4388,ZJ,59094.22788
4388,AH,26993.56803
4388,FJ,30819.65927
4388,JX,17824.09115
4388,SD,71448.15895
4388,HA,44882.94399
4388,HB,25266.089
4388,HN,23003.46643
4388,GD,96345.93426
4388,GX,21921.32893
4388,HI,4974.522651
4388,CQ,16549.62969
4388,SC,30709.28785
4388,GZ,17243.02477
4388,YN,19988.41429
4388,XZ,743.287956
4388,SN,19180.86918
4388,GS,15825.09113
4388,QH,8541.889554
4388,NX,12408.88778
4388,XJ,33210.42541
4389,BJ,16689.3793
4389,TJ,11619.13945
4389,HE,50893.52849
4389,SX,26846.30923
4389,NM,39728.23614
4389,LN,27209.82632
4389,JL,9212.213894
4389,HL,11889.21066
4389,SH,21110.71408
4389,JS,78906.4599
4389,ZJ,60812.61145
4389,AH,29595.13962
4389,FJ,30972.28496
4389,JX,19492.81094
4389,SD,71451.79957
4389,HA,46140.34232
4389,HB,27583.69126
4389,HN,25223.49509
4389,GD,97406.99149
4389,GX,22941.93682
4389,HI,5253.905545
4389,CQ,16650.45524
4389,SC,30734.08152
4389,GZ,17748.97365
4389,YN,19965.60679
4389,XZ,751.9070758
4389,SN,19718.67943
4389,GS,15453.0451
4389,QH,8473.139895
4389,NX,12488.29798
4389,XJ,33135.73129
4390,BJ,16472.93094
4390,TJ,11341.28289
4390,HE,51319.18114
4390,SX,26271.05744
4390,NM,39359.67288
4390,LN,26918.75906
4390,JL,8726.002876
4390,HL,11147.76842
4390,SH,21059.1016
4390,JS,79156.45673
4390,ZJ,61295.28166
4390,AH,29859.72999
4390,FJ,31319.15948
4390,JX,20460.77324
4390,SD,70116.55623
4390,HA,47369.72147
4390,HB,28985.91941
4390,HN,26070.43603
4390,GD,96979.54698
4390,GX,23098.99077
4390,HI,5108.886609
4390,CQ,17621.41944
4390,SC,32990.20331
4390,GZ,17204.35357
4390,YN,19966.54336
4390,XZ,833.4866742
4390,SN,20314.01457
4390,GS,15731.98143
4390,QH,8615.031154
4390,NX,12542.35178
4390,XJ,32986.29948
4391,BJ,15288.75886
4391,TJ,10805.48245
4391,HE,49812.06537
4391,SX,25727.82242
4391,NM,38774.86445
4391,LN,27925.48592
4391,JL,8059.062387
4391,HL,10130.08391
4391,SH,20576.74459
4391,JS,76713.44747
4391,ZJ,60802.41184
4391,AH,28817.07506
4391,FJ,31675.46169
4391,JX,20168.71895
4391,SD,69367.61008
4391,HA,46645.66049
4391,HB,28680.5054
4391,HN,25192.86306
4391,GD,96165.60251
4391,GX,23084.95461
4391,HI,4873.017623
4391,CQ,16940.21145
4391,SC,32402.20638
4391,GZ,16238.6017
4391,YN,19197.05044
4391,XZ,823.3717322
4391,SN,19835.18426
4391,GS,15204.68521
4391,QH,8278.906705
4391,NX,12329.55606
4391,XJ,33353.53608
4392,BJ,13431.93256
4392,TJ,10233.04789
4392,HE,46880.60963
4392,SX,24510.04136
4392,NM,37375.49206
4392,LN,26069.64165
4392,JL,7415.273788
4392,HL,9290.514651
4392,SH,19122.91477
4392,JS,72538.46521
4392,ZJ,58406.60129
4392,AH,27732.44699
4392,FJ,30798.13533
4392,JX,18478.16685
4392,SD,67006.86578
4392,HA,44378.08969
4392,HB,27081.17561
4392,HN,23997.26783
4392,GD,94072.145
4392,GX,21866.10118
4392,HI,4427.874444
4392,CQ,15771.9748
4392,SC,30373.3468
4392,GZ,14834.48563
4392,YN,17815.09235
4392,XZ,750.1245915
4392,SN,18531.45151
4392,GS,14956.24479
4392,QH,8176.914674
4392,NX,12056.37311
4392,XJ,33344.96738
4393,BJ,11627.04484
4393,TJ,9318.485349
4393,HE,42277.59011
4393,SX,23113.16499
4393,NM,36124.21717
4393,LN,25020.53788
4393,JL,6937.301916
4393,HL,8712.683439
4393,SH,18228.76918
4393,JS,69700.55927
4393,ZJ,53179.29003
4393,AH,26905.64847
4393,FJ,27818.78786
4393,JX,17184.65678
4393,SD,70400.53488
4393,HA,41958.84996
4393,HB,26223.5539
4393,HN,24931.56894
4393,GD,87990.38102
4393,GX,19590.45563
4393,HI,5213.563775
4393,CQ,15472.90616
4393,SC,26049.52974
4393,GZ,12938.62956
4393,YN,15958.00611
4393,XZ,666.405886
4393,SN,17111.23263
4393,GS,14350.49757
4393,QH,8157.630316
4393,NX,11789.60608
4393,XJ,31860.50046
4394,BJ,11326.4602
4394,TJ,9076.758134
4394,HE,41401.16712
4394,SX,23047.83924
4394,NM,35763.96895
4394,LN,24071.58768
4394,JL,6679.911303
4394,HL,8479.979659
4394,SH,17339.50928
4394,JS,68435.25924
4394,ZJ,50882.55699
4394,AH,25973.35091
4394,FJ,27533.08299
4394,JX,17437.5451
4394,SD,68744.6006
4394,HA,41620.07763
4394,HB,25511.33298
4394,HN,21269.25528
4394,GD,84189.65486
4394,GX,18649.53177
4394,HI,4866.477296
4394,CQ,14353.46529
4394,SC,24680.10238
4394,GZ,11994.2451
4394,YN,15460.43933
4394,XZ,613.3188392
4394,SN,16292.50376
4394,GS,13803.23121
4394,QH,8136.590709
4394,NX,11636.01625
4394,XJ,31417.36852
4395,BJ,10688.19063
4395,TJ,8862.847529
4395,HE,40057.47412
4395,SX,22281.06918
4395,NM,35568.27905
4395,LN,23310.07966
4395,JL,6549.292133
4395,HL,8291.348968
4395,SH,16449.22819
4395,JS,66737.29404
4395,ZJ,48400.86004
4395,AH,25263.1642
4395,FJ,26412.9397
4395,JX,16260.90485
4395,SD,67293.90414
4395,HA,40172.19222
4395,HB,24707.45563
4395,HN,19878.28353
4395,GD,80963.69376
4395,GX,18181.57889
4395,HI,4532.894388
4395,CQ,13354.61205
4395,SC,23739.49832
4395,GZ,11372.61554
4395,YN,15040.51669
4395,XZ,596.1685419
4395,SN,15762.27696
4395,GS,13846.91831
4395,QH,8085.48874
4395,NX,11636.01783
4395,XJ,30773.12993
4396,BJ,10308.55381
4396,TJ,8636.357045
4396,HE,39838.64069
4396,SX,22118.35664
4396,NM,35201.41657
4396,LN,23014.33375
4396,JL,6358.150844
4396,HL,8225.751407
4396,SH,15793.04046
4396,JS,64725.48449
4396,ZJ,46246.71822
4396,AH,24519.46966
4396,FJ,25646.55573
4396,JX,15473.32451
4396,SD,65390.81334
4396,HA,38793.92419
4396,HB,23630.7825
4396,HN,18937.16261
4396,GD,78511.90001
4396,GX,17441.84704
4396,HI,4284.161841
4396,CQ,12510.8368
4396,SC,22794.01286
4396,GZ,11191.98806
4396,YN,14638.42377
4396,XZ,571.985386
4396,SN,15314.85608
4396,GS,13881.96436
4396,QH,7987.979014
4396,NX,11560.18048
4396,XJ,30391.63226
4397,BJ,10083.08873
4397,TJ,8633.690325
4397,HE,39328.58777
4397,SX,21841.68982
4397,NM,35174.11161
4397,LN,23034.53714
4397,JL,6496.879481
4397,HL,8327.250891
4397,SH,15489.69277
4397,JS,63465.73875
4397,ZJ,44981.07466
4397,AH,23944.12987
4397,FJ,24740.75042
4397,JX,14812.52317
4397,SD,64333.98105
4397,HA,37541.00587
4397,HB,22779.40552
4397,HN,18026.57223
4397,GD,75201.75608
4397,GX,16960.18968
4397,HI,4087.150968
4397,CQ,11985.62473
4397,SC,22249.12154
4397,GZ,11124.57303
4397,YN,14663.42019
4397,XZ,565.0557711
4397,SN,14891.35331
4397,GS,13734.37305
4397,QH,8067.277386
4397,NX,11451.74303
4397,XJ,30241.85879
4398,BJ,10181.57111
4398,TJ,8513.93201
4398,HE,39059.56963
4398,SX,21958.03033
4398,NM,35486.0043
4398,LN,23051.7787
4398,JL,6969.200168
4398,HL,9230.969124
4398,SH,15484.14607
4398,JS,63255.99023
4398,ZJ,44780.62416
4398,AH,23633.00665
4398,FJ,24094.07122
4398,JX,14276.30841
4398,SD,64319.41112
4398,HA,37015.74419
4398,HB,22310.89155
4398,HN,17335.77035
4398,GD,73648.61567
4398,GX,16724.42173
4398,HI,4020.358114
4398,CQ,11620.35076
4398,SC,22379.3835
4398,GZ,11306.09868
4398,YN,14428.46868
4398,XZ,544.2904408
4398,SN,14662.7546
4398,GS,13532.59066
4398,QH,8114.548479
4398,NX,11450.20767
4398,XJ,30111.39806
4399,BJ,10236.27978
4399,TJ,8866.75484
4399,HE,40654.43302
4399,SX,22472.37183
4399,NM,36592.11456
4399,LN,24676.56349
4399,JL,7944.275442
4399,HL,10676.50038
4399,SH,15725.21008
4399,JS,64714.01945
4399,ZJ,46027.89343
4399,AH,23850.17706
4399,FJ,24744.9945
4399,JX,14555.78267
4399,SD,66266.33263
4399,HA,37526.72938
4399,HB,22004.83604
4399,HN,17335.61652
4399,GD,72973.30512
4399,GX,17141.78275
4399,HI,4086.917075
4399,CQ,11437.64871
4399,SC,22327.27517
4399,GZ,11671.14004
4399,YN,14946.37399
4399,XZ,562.0347707
4399,SN,14740.30138
4399,GS,13936.10044
4399,QH,8121.136909
4399,NX,11572.59428
4399,XJ,30248.2752
4400,BJ,11917.72132
4400,TJ,9587.323914
4400,HE,42153.00516
4400,SX,23693.92895
4400,NM,37347.52823
4400,LN,25423.74377
4400,JL,8243.820965
4400,HL,11070.65963
4400,SH,16935.6013
4400,JS,65785.54074
4400,ZJ,49602.29914
4400,AH,23944.84674
4400,FJ,24752.71359
4400,JX,14407.25278
4400,SD,67760.20344
4400,HA,38564.60185
4400,HB,22156.76577
4400,HN,18234.84945
4400,GD,74200.85399
4400,GX,18363.42932
4400,HI,4203.621366
4400,CQ,11494.66894
4400,SC,22281.11795
4400,GZ,13277.72595
4400,YN,16246.58191
4400,XZ,599.0523188
4400,SN,15247.18059
4400,GS,14687.84927
4400,QH,8481.568719
4400,NX,11626.48054
4400,XJ,30349.53262
4401,BJ,13935.39331
4401,TJ,10630.58686
4401,HE,43383.65153
4401,SX,23318.65583
4401,NM,37086.78599
4401,LN,25132.20762
4401,JL,8537.254594
4401,HL,11111.81298
4401,SH,19864.07608
4401,JS,71354.85624
4401,ZJ,59760.52358
4401,AH,24814.55566
4401,FJ,26341.76688
4401,JX,14904.18503
4401,SD,70149.98186
4401,HA,38768.07393
4401,HB,23120.16269
4401,HN,19483.87022
4401,GD,83070.75676
4401,GX,19203.40405
4401,HI,4397.983672
4401,CQ,12554.1334
4401,SC,22942.90889
4401,GZ,15339.55992
4401,YN,17804.84313
4401,XZ,680.7098957
4401,SN,15767.81363
4401,GS,14737.74934
4401,QH,8346.405273
4401,NX,11370.56951
4401,XJ,30903.04856
4402,BJ,16242.76318
4402,TJ,12068.71907
4402,HE,47498.78056
4402,SX,23836.65128
4402,NM,37591.41213
4402,LN,27340.1291
4402,JL,9144.10367
4402,HL,11345.49848
4402,SH,23340.12682
4402,JS,78140.54573
4402,ZJ,66467.22197
4402,AH,26028.5319
4402,FJ,29233.74878
4402,JX,17581.10981
4402,SD,73428.27921
4402,HA,40208.75473
4402,HB,25808.66575
4402,HN,21865.48324
4402,GD,98345.14145
4402,GX,21507.18919
4402,HI,4946.192735
4402,CQ,14807.27188
4402,SC,26703.80269
4402,GZ,17164.93264
4402,YN,19604.53184
4402,XZ,741.3702346
4402,SN,16918.64082
4402,GS,14796.37969
4402,QH,8353.070353
4402,NX,11574.58403
4402,XJ,31560.48792
4403,BJ,17301.69796
4403,TJ,12594.15556
4403,HE,49623.17154
4403,SX,24537.70998
4403,NM,38071.45582
4403,LN,28690.60665
4403,JL,9480.238698
4403,HL,11704.48452
4403,SH,24693.2211
4403,JS,82792.58362
4403,ZJ,69975.96227
4403,AH,27349.31628
4403,FJ,31811.86536
4403,JX,19118.38904
4403,SD,75847.06948
4403,HA,42571.41508
4403,HB,27295.34111
4403,HN,23984.23843
4403,GD,103089.438
4403,GX,22753.90275
4403,HI,5349.915031
4403,CQ,16002.83974
4403,SC,28949.72683
4403,GZ,17850.55525
4403,YN,20742.81766
4403,XZ,788.0183042
4403,SN,17820.27757
4403,GS,15051.90555
4403,QH,7923.052922
4403,NX,11516.77709
4403,XJ,31801.94866
4404,BJ,17856.07291
4404,TJ,13108.2743
4404,HE,52351.82088
4404,SX,25663.29584
4404,NM,38965.55065
4404,LN,28677.96136
4404,JL,9637.723728
4404,HL,12496.12097
4404,SH,25115.14199
4404,JS,84236.3989
4404,ZJ,68856.02103
4404,AH,28688.20287
4404,FJ,33871.90776
4404,JX,20487.29043
4404,SD,77764.0227
4404,HA,45106.18965
4404,HB,28448.37007
4404,HN,25779.1318
4404,GD,106093.6632
4404,GX,23588.44906
4404,HI,5280.008913
4404,CQ,16822.71994
4404,SC,31234.84303
4404,GZ,18444.48005
4404,YN,21022.78925
4404,XZ,810.7470759
4404,SN,18713.81332
4404,GS,15212.80428
4404,QH,8064.492598
4404,NX,11574.3851
4404,XJ,32539.44859
4405,BJ,17802.06329
4405,TJ,12475.78362
4405,HE,51945.98709
4405,SX,26640.40452
4405,NM,38686.89931
4405,LN,27399.36657
4405,JL,9038.714723
4405,HL,11430.23073
4405,SH,25266.83399
4405,JS,82162.18964
4405,ZJ,64893.45344
4405,AH,28534.48739
4405,FJ,32456.83501
4405,JX,19044.4655
4405,SD,76947.40812
4405,HA,47001.59066
4405,HB,28645.71801
4405,HN,25738.45706
4405,GD,98838.23738
4405,GX,22799.41507
4405,HI,4897.184054
4405,CQ,16363.11577
4405,SC,32155.33908
4405,GZ,17726.18863
4405,YN,20107.4598
4405,XZ,783.0794371
4405,SN,19110.97295
4405,GS,15679.91896
4405,QH,8108.53419
4405,NX,11630.38901
4405,XJ,32742.50618
4406,BJ,17602.15682
4406,TJ,12601.48075
4406,HE,50279.47665
4406,SX,25822.08604
4406,NM,37884.17162
4406,LN,27658.07911
4406,JL,9139.139897
4406,HL,10965.90054
4406,SH,25498.50895
4406,JS,85568.49379
4406,ZJ,69903.93487
4406,AH,29475.27668
4406,FJ,31984.4745
4406,JX,19433.43625
4406,SD,76640.76896
4406,HA,48137.14434
4406,HB,30135.13947
4406,HN,26106.54612
4406,GD,96979.94895
4406,GX,22692.56987
4406,HI,4692.308634
4406,CQ,16545.3992
4406,SC,32666.37009
4406,GZ,16342.72987
4406,YN,18571.2635
4406,XZ,743.1138056
4406,SN,19483.33845
4406,GS,15176.90282
4406,QH,8446.280051
4406,NX,11785.36189
4406,XJ,32805.94351
4407,BJ,17554.83662
4407,TJ,12916.01779
4407,HE,50848.8125
4407,SX,25443.57124
4407,NM,37714.66813
4407,LN,28429.69443
4407,JL,9219.219766
4407,HL,11180.59236
4407,SH,25597.96442
4407,JS,85603.96598
4407,ZJ,71735.45458
4407,AH,29470.58325
4407,FJ,33087.04484
4407,JX,20095.08214
4407,SD,77915.36246
4407,HA,47509.64336
4407,HB,30595.26967
4407,HN,26101.90258
4407,GD,105865.079
4407,GX,23270.06946
4407,HI,4636.68219
4407,CQ,17100.50006
4407,SC,33068.61026
4407,GZ,16319.94817
4407,YN,18558.63532
4407,XZ,714.7037712
4407,SN,19411.14838
4407,GS,14968.95458
4407,QH,8476.259823
4407,NX,11758.89199
4407,XJ,32642.84481
4408,BJ,17354.56709
4408,TJ,12987.81242
4408,HE,52056.98829
4408,SX,25696.78776
4408,NM,38296.79438
4408,LN,28202.24624
4408,JL,9338.502676
4408,HL,11205.81816
4408,SH,25059.1048
4408,JS,85658.53944
4408,ZJ,71209.04042
4408,AH,29268.67439
4408,FJ,32925.53653
4408,JX,20223.36261
4408,SD,78567.18085
4408,HA,46986.35397
4408,HB,30524.39745
4408,HN,25339.94981
4408,GD,107763.4156
4408,GX,23933.94594
4408,HI,4622.18861
4408,CQ,17373.9428
4408,SC,33206.19007
4408,GZ,16525.72002
4408,YN,18857.75721
4408,XZ,717.6320723
4408,SN,19410.69921
4408,GS,14878.69956
4408,QH,8635.099999
4408,NX,11918.84671
4408,XJ,32403.16817
4409,BJ,17633.69701
4409,TJ,12980.93955
4409,HE,51680.33705
4409,SX,25849.30509
4409,NM,38546.4151
4409,LN,28593.65215
4409,JL,9485.84187
4409,HL,11886.93617
4409,SH,25049.76127
4409,JS,84321.2519
4409,ZJ,70859.03683
4409,AH,28949.01506
4409,FJ,33111.47301
4409,JX,20254.81536
4409,SD,77529.51984
4409,HA,46529.82044
4409,HB,30135.52113
4409,HN,25044.11042
4409,GD,107674.4041
4409,GX,23851.78552
4409,HI,4707.87027
4409,CQ,17779.90429
4409,SC,32799.57174
4409,GZ,16301.36447
4409,YN,19282.76853
4409,XZ,730.2371743
4409,SN,19317.48617
4409,GS,15022.64883
4409,QH,8577.204418
4409,NX,11912.01268
4409,XJ,32536.70818
4410,BJ,17752.509
4410,TJ,12909.6477
4410,HE,52597.29864
4410,SX,26661.68829
4410,NM,39587.95115
4410,LN,27824.88466
4410,JL,9635.394989
4410,HL,12611.56639
4410,SH,24213.02042
4410,JS,81291.87229
4410,ZJ,67380.10663
4410,AH,28590.83967
4410,FJ,33002.95863
4410,JX,20177.08048
4410,SD,76801.61269
4410,HA,45669.64594
4410,HB,29427.33827
4410,HN,25497.71623
4410,GD,106284.9248
4410,GX,24230.33113
4410,HI,5075.760367
4410,CQ,17617.89575
4410,SC,32489.06015
4410,GZ,17493.87508
4410,YN,20606.87802
4410,XZ,758.9480475
4410,SN,19299.08479
4410,GS,15606.39134
4410,QH,8301.753672
4410,NX,12337.7911
4410,XJ,32711.55579
4411,BJ,17356.5375
4411,TJ,12380.12624
4411,HE,51776.27574
4411,SX,26667.89193
4411,NM,39979.5982
4411,LN,26979.67631
4411,JL,9279.141222
4411,HL,11846.79461
4411,SH,22925.00363
4411,JS,76882.55387
4411,ZJ,60691.91748
4411,AH,27374.45453
4411,FJ,31993.30385
4411,JX,19302.19901
4411,SD,74597.21861
4411,HA,45043.02977
4411,HB,27282.22421
4411,HN,24230.63898
4411,GD,96701.89336
4411,GX,23364.63281
4411,HI,5071.434709
4411,CQ,16834.96373
4411,SC,31212.27387
4411,GZ,17810.62067
4411,YN,21118.636
4411,XZ,758.8963352
4411,SN,18930.10876
4411,GS,15891.62023
4411,QH,8268.7735
4411,NX,12496.19277
4411,XJ,32805.92566
4412,BJ,16956.13489
4412,TJ,11828.87675
4412,HE,50696.77482
4412,SX,26409.93804
4412,NM,40018.90001
4412,LN,26574.21775
4412,JL,9123.393373
4412,HL,11585.81394
4412,SH,22701.37717
4412,JS,77232.04748
4412,ZJ,60003.44741
4412,AH,27541.59295
4412,FJ,31457.77637
4412,JX,18646.77331
4412,SD,72963.03664
4412,HA,43902.76711
4412,HB,25779.47298
4412,HN,23381.47971
4412,GD,96921.56621
4412,GX,22629.89514
4412,HI,5046.375733
4412,CQ,15821.12883
4412,SC,30093.50122
4412,GZ,17442.9688
4412,YN,20153.10137
4412,XZ,749.8458144
4412,SN,18370.45131
4412,GS,15630.51903
4412,QH,8509.924994
4412,NX,12496.02617
4412,XJ,33209.79436
4413,BJ,17307.15802
4413,TJ,12008.85506
4413,HE,51434.73248
4413,SX,26985.77018
4413,NM,39803.89374
4413,LN,27613.56903
4413,JL,9296.320949
4413,HL,11733.90065
4413,SH,22767.99916
4413,JS,81517.98697
4413,ZJ,61767.58503
4413,AH,30144.20697
4413,FJ,31621.75252
4413,JX,20482.36701
4413,SD,72966.86271
4413,HA,45157.44497
